smiles,hit0,hit1
[H]/C(=C(/[H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@]2(c3c([H])nn(C([H])([H])[H])c3N([H])C([H])([H])N2[H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H])C([H])([H])[H],m0194b,m0664a
[H]c1sc(C(=O)N2C([H])NC3[C@H](C([H])NN3C([H])([H])N([H])C([H])([H])[H])C2N(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],m0194b,m0666a
[H]c1nc(N(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c2c([H])nn(C([H])([H])[H])c2n1,m0194b,m0728a
[H]S[C@@]([H])(C([H])=O)N([H])N([H])[S@TB18]1(C([H])([H])[H])OC([H])([H])C([H])([H])C1([H])[H],m0199a,m0145a
[H]C1=C(C(=O)N2C([H])([H])C([H])([H])O[C@@]([H])(F)C2([H])[H])NN(N([H])S(=O)(=O)C([H])([H])[H])S1,m0199a,m0031a
[H]N1SC([H])([H])[C@](C([H])([H])N([H])C(=O)C([H])([H])[H])(C([H])([H])C2(C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])N1[H],m0199a,m0099a
[H]N1N2O[C@]3([H])C([H])([H])C([H])([H])OC3([H])[C@]3([H])N(C([H])([H])C([H])([H])O[C@]3([H])C([H])([H])[H])C([H])([H])[C@]3([H])C([H])([H])OC([H])([H])[C@@]([H])([C@]23[H])[S@TB19]1([H])N([H])S(=O)(=O)C([H])([H])[H],m0199a,m0219a
[H]c1sc(C([H])([H])N([H])C(=O)C([H])([H])[H])nc1C(=O)N1C([H])([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],m0199a,m0238a
[H]c1s[n+]([O-])[n+]([O-])c1[C@](O)(OC([H])([H])C([H])([H])[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0199a,m0243a
[H]c1c([H])c(C(=O)N2C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])[H])[S@OH17]3(N([H])N([H])[C@]([H])(C(=O)N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])C3([H])[H])C2([H])[H])c([H])c(C([H])([H])[H])c1[H],m0199a,m0248a
[H]OC([H])([H])C([H])([H])N1:C([H]):C([H])C([H])=NC(C([H])([H])SN([H])C([H])([H])S(=O)(=O)N([H])[H]):C:1=O,m0199a,m0269a
[H]C1:C(C([H])([H])C([H])([H])OC([H])([H])[H]):C(=O):C(C([H])([H])SN([H])[H])N1,m0199a,m0306a
[H]c1snnc1C(=C(F)F)N1C([H])([H])C([H])([H])OC([H])([H])[C@@]1([H])N([H])C(=S)N([H])[H],m0199a,m0310a
[H]OC([H])([H])C([H])([H])N([H])N([H])N1:C2C([H])C3:O:C(:C([H])C([H])C2[H])C([H])([H])C:3:C(=O):C(C([H])([H])S[H])NN1,m0199a,m0322a
[H]c1snnc1[C@](O)(N1C([H])([H])C([H])([H])OC([H])([H])C12C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])C([H])([H])[H],m0199a,m0332a
[H]N1SC([H])([H])[C@@]2(N1[H])C([H])([H])N([H])[C@]([H])(C([H])([H])[H])N([H])[C@@]2(O)N1C([H])([H])C([H])([H])O[C@]([H])(C#N)C1([H])[H],m0199a,m0354a
[H]N1SC([H])([H])[C@@]2(ON([H])[C@]3(C2=O)C([H])([H])C([H])([H])OC([H])([H])[C@@]3([H])C([H])([H])[H])N1[H],m0199a,m0401a
[H]c1snnc1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0199a,m0404a
[H]C1=C([C@@](O)(N([H])C([H])([H])[H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])NN(S(=O)(=O)N([H])[H])S1,m0199a,m0424a
[H]N1N(C([H])([H])[H])SC([H])([H])[C@]12C(=O)N1C([H])([H])C([H])([H])O[C@]([H])(C([H])([H])[H])[C@]1([H])S[C@]2([H])C([H])([H])[H],m0199a,m0455a
[H]c1snnc1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0199a,m0457a
[H]C1=C2C(=O)C3(C([H])([H])N([H])[C@]([H])(C([H])([H])S(=O)(=O)C([H])([H])[H])N2N([H])S1)C([H])([H])C([H])([H])OC([H])([H])C3([H])[H],m0199a,m0468a
[H]SN([H])N([H])[C@]1([H])C(=O)[C@@]2(C([H])([H])C([H])([H])O[C@]([H])(C([H])([H])[H])C2([H])[H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H],m0199a,m0469a
[H]O[C@]1([H])N2C([H])([H])C([H])([H])OC([H])([H])[C@]2([H])C([H])([H])[C@]2(N([H])N(N([H])S(=O)(=O)C([H])([H])[H])SC2([H])[H])C1([H])[H],m0199a,m0470a
[H]Oc1snnc1[C@](O)(N1C([H])([H])C([H])([H])N(F)C([H])([H])C1([H])[H])C([H])([H])[H],m0199a,m0471a
[H]C1=C(C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])NN(C(=O)C([H])([H])[H])S1,m0199a,m0472a
[H]N1SN([H])C([H])([H])N2C(=O)C([H])([H])[C@@]3([H])N(C(=O)[C@]([H])(N1[H])C([H])([H])[C@]([H])(C(=O)[O-])C2([H])[H])C([H])([H])C([H])([H])N(F)C3([H])[H],m0199a,m0501a
[H]N(O[C@@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])F)C([H])([H])C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0199a,m0514a
[H]c1snnc1C(=O)N1C([H])([H])C([H])([H])O[C@@]([H])(N([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])N(C([H])([H])[H])C2([H])[H])C1([H])[H],m0199a,m0533a
[H]ON(C([H])([H])[H])C([H])([H])C([H])([H])C1C(=O)C([H])C([H])C1[H],m0199a,m0536a
[H]c1snc(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0199a,m0549a
[H]c1snc(C([H])([H])[H])c1[C@@](O)(N([H])C([H])([H])[H])N1C([H])([H])C([H])([H])OC([H])([H])[C@]12C([H])([H])OC([H])([H])C2([H])[H],m0199a,m0573a
[H]C([H])([H])C#C[C@@](O)(c1c(C([H])([H])[H])s[n+]([O-])[n+]1[O-])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0199a,m0594a
[H]c1snnc1C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])[H])[C@@]([H])(OC([H])([H])[H])C1([H])[H],m0199a,m0597a
[H]C1=C(C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])NN(N(C(=O)C([H])([H])OC([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])S1,m0199a,m0604a
[H]c1sc(S(=O)(=O)N2C([H])([H])C([H])(OC([H])([H])[H])C2([H])[H])nc1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0199a,m0611a
[H]c1snnc1C(=O)N1C([H])([H])C([H])([H])O[C@]([H])(F)C1([H])[H],m0199a,m0615a
[H]OC([H])([H])O[n+]1nc(C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])s1,m0199a,m0631a
[H]N1O[C@@]2([H])C3(C([H])([H])C(=O)[C@]2([H])C([H])([H])[S@@]2(N([H])[H])N(C(=O)C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H],m0199a,m0641a
[H]C([H])([H])C(=O)N1SC([H])([H])[C@@]([H])(C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C12C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],m0199a,m0642a
[H]c1snnc1C(=O)N1C([H])([H])[C@@]([H])(C([H])([H])[H])OC([H])([H])[C@]1([H])C([H])([H])[H],m0199a,m0658a
[H]N([H])N([H])[S@]1(C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])N(C(=O)C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],m0199a,m0659a
[H]N1SC([H])([H])[C@@]([H])(C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])[C@@]12C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(Cl)[C@@]2([H])C([H])([H])[H],m0199a,m0677a
[H]c1sc(N([H])S(=O)(=O)C([H])([H])[H])nc1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0199a,m0717a
[H]C1=C(C(=O)N2C([H])([H])C([H])([H])OC([H])([H])[C@]2([H])C([H])([H])[H])NN(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])S1,m0199a,m0731a
[H]c1snnc1C(=O)N1C([H])([H])[C@@]([H])(C([H])([H])[H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])[H],m0199a,m0733a
[H]C1=C(C(=O)N2C([H])([H])C([H])([H])O[C@]([H])(C([H])([H])[H])C2([H])[H])NN(N([H])S(=O)(=O)C([H])([H])[H])S1,m0199a,m0743a
[H]O[C@H]1S[N@H+]([O-])N2C1[C@]([H])(O[H])N1C([H])([H])C([H])([H])OC([H])([H])[C@]1([H])C2([H])[H],m0199a,m0770a
[H]C1([H])OC([H])([H])[C@@]([H])(C([H])([H])[H])N(C(=O)c2nnsc2[O-])C1([H])[H],m0199a,m0789a
[H]c1snnc1/C(=N/C([H])([H])[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0199a,m0790a
[H]O[C@]12N(C(=O)C3C([H])SNN3C1([H])[H])C([H])([H])C([H])([H])[C@@]1(SC([H])([H])C([H])([H])N1[H])C2([H])[H],m0199b,m0215a
[H]N1N([H])[S@]2(OC([H])([H])OC2([H])[H])C([H])([H])[C@@]1([H])C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0199b,m0225a
[H]c1snc(OC([H])([H])[H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0199b,m0266a
[H]O[C@@]1([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]12C1=C(ON2[H])SN([H])N1[H],m0199b,m0474a
[H]C1=C(C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])NN(C(=O)N([H])[H])S1,m0199b,m0579a
[H]C([H])([H])C([H])([H])c1snnc1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0199b,m0638a
[H]OC1(C(=O)C2=NN3[S@SP3](=C2[H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0199b,m0678a
[H]c1snnc1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0199b,m0746a
[H]C1=C(C(O)(N([H])[H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])NN(C([H])([H])[H])S1,m0199b,m0780a
[H]O[C@@]12N(C([H])([H])C([H])([H])[C@@]3(SC([H])([H])C([H])([H])N3[H])C1([H])[H])[C@@]1(O)N(C([H])([H])C([H])([H])C1([H])[H])C2([H])[H],m0215a,m0199b
[H]ON([H])[C@]([H])(C([H])([H])c1nc([H])c([H])s1)C([H])([H])N1C(=O)C([H])([H])[C@]2(OC([H])([H])OC2([H])[H])C1([H])[H],m0215a,m0225a
[H]c1nc(N([H])C(=O)[C@@H]2NNC3:N(O2)[C@@]([H])(OC([H])([H])[H])C([H])([H])C3([H])[H])sc1[H],m0215a,m0266a
[H]O[C@](O)(N(c1nc([H])c([H])s1)C([H])([H])[H])C([H])([H])N1C(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],m0215a,m0474a
[H]c1nc(N([H])[C@H]2n3c([H])c([H])c([H])c3[C@@]3(O)N(C2([H])[H])C([H])([H])[C@]([H])(N([H])C(=O)N([H])[H])C3([H])[H])sc1[H],m0215a,m0579a
[H]c1nc(C([H])([H])C([H])([H])[H])c([H])c2c1C([H])([H])N(C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C1(N([H])[H])SC([H])([H])C([H])([H])N1[H])C2=O,m0215a,m0638a
[H]c1nc(N(C(=O)C([H])([H])N2C(=O)C([H])([H])C3(C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])F)sc1[H],m0215a,m0678a
[H]O[C@@]1([H])N(C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@@]2(SC([H])([H])C([H])([H])N2[H])C1([H])[H],m0215a,m0746a
[H]c1nc(N([H])C(=O)C([H])([H])N2C(=O)C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H])sc1[H],m0215a,m0780a
[H]C([H])([H])NC([H])([H])[C@]1([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],m0219a,m0031a
[H]N1O[C@@]2(C([H])([H])[C@]1([H])C([H])([H])[H])C([H])([H])[C@@]1(O)N(C([H])([H])[C@@]2([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],m0219a,m0037a
[H]O[C@]1([H])C([H])([H])C([H])([H])OC([H])([H])[C@@]2([H])O[C@@]([H])(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])N2[C@@]1([H])C([H])([H])[H],m0219a,m0099a
[H]N(C([H])([H])[C@]1([H])C([H])([H])N(C(O)(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])S(=O)(=O)C([H])([H])[H],m0219a,m0238a
[H]O[C@]1([H])N(C(=O)c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])[C@@]([H])(C([H])([H])[C@]2([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@@]([H])(C(=O)N([H])[H])C1([H])[H],m0219a,m0248a
[H]O[C@@]1(C([H])([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])S(=O)(=O)/C([H])=C(\[H])[C@@H]2C([H])C([H])C([H])C2N([H])C1([H])[H],m0219a,m0306a
[H]N([H])C(=S)N([H])[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])N2C([H])([H])[C@@]([H])(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])[C@]2(C([H])(F)F)C1([H])[H],m0219a,m0310a
[H]OC1:C2N(NN1O[H])C1C([H])C([H])C([H])[C@H](C1[H])[C@@]([H])(O[H])N1C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C2([H])[H],m0219a,m0322a
[H]N1C([H])([H])C([H])([H])[C@]2(C([H])([H])N3C(C([H])([H])[H])=NN(C([H])([H])[H])[C@@]3([H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])S(=O)(=O)C([H])([H])[H],m0219a,m0401a
[H]N1[C@@]([H])(C([H])([H])[H])N(C([H])([H])[H])S[C@@]12C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])OC([H])([H])[C@]3([H])C([H])([H])N([H])[C@@]([H])(S(=O)(=O)C([H])([H])[H])C([H])([H])[C@]2([H])[C@]31[H],m0219a,m0404a
[H]N(C([H])([H])[C@]1([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])[C@@]2(C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])C1([H])[H])S(=O)(=O)C([H])([H])[H],m0219a,m0409a
[H]O[C@]1([H])C([H])([H])[C@]2(C([H])([H])N(C(=O)C([H])([H])[H])[C@@]1([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H],m0219a,m0424a
[H]N(C([H])([H])[C@]1([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])S(=O)(=O)C([H])([H])[H],m0219a,m0455a
[H]N(C([H])([H])[C@]1([H])C([H])([H])N2[C@@]([H])(C([H])([H])C1([H])[H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])[C@]21[H])S(=O)(=O)C([H])([H])[H],m0219a,m0457a
[H]C1=C([H])C(C([H])([H])C([H])([H])C([H])([H])[H]):C(=O):N(C([H])([H])C([H])([H])C([H])([H])[H]):C([H]):C1[H],m0219a,m0468a
[H]N(C([H])([H])[C@]1([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C12C([H])([H])C([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)C([H])([H])[H],m0219a,m0469a
[H]NC([H])([H])[C@]1([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],m0219a,m0470a
[H]N(C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H])S(=O)(=O)C([H])([H])[H],m0219a,m0472a
[H]N(C([H])([H])[C@]1([H])C([H])([H])N2C(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(F)C([H])([H])C([H])([H])[C@@]2([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]1([H])C(=O)[O-])S(=O)(=O)C([H])([H])[H],m0219a,m0501a
[H]C1=C2N(N=[S@]1(=O)N([H])[H])C([H])([H])[C@]1(C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])[C@]2([H])Oc1c([H])c([H])c([H])c(F)c1[H],m0219a,m0514a
[H]OC1=NN=C([H])C2:N1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H],m0219a,m0536a
[H]OC1=C([H])C([H]):C(NC([H])([H])[H]):C2:N(:C1C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H],m0219a,m0549a
[H]N(C([H])([H])[H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])[C@@]12C([H])([H])C(=O)C([H])([H])N3[C@@]4(C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])O[C@]([H])(C([H])([H])[H])N(C([H])([H])C([H])([H])C1([H])[H])[C@]32[H],m0219a,m0573a
[H]C1=NC([H])=C2C([H])([H])C([H])([H])[C@]3(C([H])([H])N([C@@](O)(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[C@]12[H],m0219a,m0594a
[H]N1C([H])([H])S[C@@]2(C([H])([H])C([H])([H])[C@]3([H])C([H])([H])[C@]([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[C@]3(C([H])([H])C([H])([H])[H])C2([H])[H])[C@]1([H])N([H])S(=O)(=O)C([H])([H])[H],m0219a,m0597a
[H]C1C([H])C2[C@@H](C1[H])[C@@H](O)N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])S(O)(O)[C@H](O)N([H])C2([H])[H],m0219a,m0604a
[H]C([H])([H])OC1([H])C([H])([H])N([C@@](O)(N2C([H])([H])C([H])([H])[C@@]3(C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])[S@@](=O)C([H])([H])[H])C1([H])[H],m0219a,m0611a
[H]C1=C(C([H])([H])[H])C([H])([H])[C@]2(C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]1(C([H])([H])C([H])([H])O[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C1([H])[H])C2([H])[H],m0219a,m0615a
[H]OC([H])([H])Oc1c(C([H])[H])c([H])c([H])c([H])c1C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])N2[C@@](O)(C([H])([H])[H])C([H])([H])ON([H])C([H])([H])[C@@]21[H],m0219a,m0641a
[H]N([H])S(=O)(=O)C([H])([H])N1C([H])([H])[C@@]2([H])N(C(=O)[C@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C1([H])[H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C2([H])[H],m0219a,m0642a
[H]O[C@@]1([H])C([H])([H])[C@]([H])(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])N2[C@@]1([H])[C@]([H])(C([H])([H])[H])C([H])([H])O[C@]2([H])C([H])([H])[H],m0219a,m0658a
[H]ON1C([H])([H])[C@@]([H])([C@]2([H])C([H])([H])N(/C(=N/N3c4c([H])c([H])c([H])c([H])c4OC3([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H],m0219a,m0659a
[H]O[C@]1(N([H])C([H])([H])[H])N(N2c3c([H])c([H])c([H])c([H])c3C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C2([H])[H])C([H])([H])C([H])([H])C1([H])[H],m0219a,m0677a
[H]N(C([H])([H])[C@]1([H])C([H])([H])N(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])S(=O)(=O)C([H])([H])[H],m0219a,m0717a
[H]C1C([H])[C@@H](C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])[H])[C@@H](O)[C@@H]1C([H])([H])C([H])([H])C([H])([H])Cl,m0219a,m0718a
[H]N(C([H])([H])[H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],m0219a,m0731a
[H]N(C([H])([H])[C@]1([H])C([H])([H])N(/C(=N\S(=O)(=O)C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C1([H])[H])S(=O)(=O)C([H])([H])[H],m0219a,m0733a
[H]N(C([H])([H])[C@]1([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])S(=O)(=O)C([H])([H])[H],m0219a,m0743a
[H]N1C([H])([H])C([H])([H])[C@@](N([H])[H])([C@@]([H])(C([H])([H])[H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])C1([H])[H],m0219a,m0744a
[H]OC([H])([H])N1C([H])([H])N2C(=O)C([H])([H])[C@]3(C([H])([H])C([H])([H])C([H])([H])[C@]4(C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C4([H])[H])C3([H])[H])C([H])([H])[C@@]2(C([H])([H])[H])C1([H])[H],m0219a,m0770a
[H]C1=C([H])C2:N(C(C([H])([H])[H])=C1[H])C([H])([H])[C@@]([H])([C@@]([H])([O-])N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H],m0219a,m0789a
[H]c1nc([H])c(C([H])([H])C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1C([H])([H])N([H])S(=O)(=O)C([H])([H])[H],m0219a,m0790a
[H]c1nc(N(C([H])([H])[H])C([H])([H])[H])c([H])c([C@]2([H])N([H])C(=O)C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])O[C@]32[H])c1[H],m0238a,m0145a
[H]c1nc(N(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])N([H])C(O)(C([H])([H])[H])C([H])([H])[H])c1[H],m0238a,m0031a
[H]N(C(=O)C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]2(ON([H])[C@@]([H])(C([H])([H])[H])C2([H])[H])N([H])[C@@]2(C(=O)C([H])([H])[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])N([H])C([H])([H])[H])C1([H])[H],m0238a,m0037a
[H]N(C(=O)C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])[C@@]2(C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H])[C@]([H])(C([H])([H])N([H])C(=O)C([H])([H])[H])[C@@]1([H])C([H])([H])[H],m0238a,m0099a
[H]N(C(=O)C([H])([H])C([H])([H])[H])N1[C@@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])N([H])C(=O)C([H])([H])[H])C([H])([H])[C@@]12C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H],m0238a,m0140a
[H]ON([H])c1c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c2c1C([H])([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])C2([H])[H],m0238a,m0199a
[H]c1nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])N([H])C(O)(C([H])([H])[H])C([H])([H])[H])c1[H],m0238a,m0219a
[H]c1nc(N(C([H])([H])[H])C([H])([H])[H])c([H])c([C@]2([H])N([H])[C@]([H])(C(=O)c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])C([H])([H])[C@]([H])(C(=O)N([H])[H])C2([H])[H])c1[H],m0238a,m0248a
[H]N([H])C(=O)[C@]([H])(N([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])N([H])[C@]([H])(N(C([H])([H])[H])C([H])([H])[H])C12C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H],m0238a,m0269a
[H]c1c([H])c([C@@](O)(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1N([H])C([H])([H])C([H])([H])C([H])([H])[H],m0238a,m0306a
[H]N1C([H])([H])C([H])([H])N([C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]23N([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])N([H])C(=O)C([H])([H])[H])C3([H])[H])C([H])([H])C1([H])[H],m0238a,m0332a
[H]c1nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c1C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C2([H])[H],m0238a,m0401a
[H]c1nc2c(C([H])([H])[H])nsc2c2c1C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H],m0238a,m0404a
[H]Oc1c([H])c(C([H])([H])N([H])[C@@](O)(O[H])C([H])([H])[H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c1C([H])([H])[H],m0238a,m0424a
[H]c1nc(N(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c1[H],m0238a,m0455a
[H]c1nc([C@@]2(C([H])([H])[H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c1[H],m0238a,m0457a
[H]N(C(=O)C([H])([H])[H])C1=C2C3=C(N([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C3=N1,m0238a,m0468a
[H]c1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nc2c(c1C([H])([H])N([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],m0238a,m0469a
[H]c1nc(N(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])N([H])C(O)(C([H])([H])[H])C([H])([H])[H])c1[H],m0238a,m0470a
